source,target,dist,street_name
16658368,12974725588,22.48,Erasme Ruelenspark
16658368,12974725587,1.69,Erasme Ruelenspark
7624623492,7624623493,4.85,Unnamed road
7624623492,7624623491,7.19,Unnamed road
861050818,7624614484,13.3,Unnamed road
861050818,861050815,8.02,Unnamed road
861050818,2633552118,38.48,Unnamed road
861050820,861050822,12.7,Unnamed road
861050820,861050800,15.24,Unnamed road
861050822,861050823,24.81,Unnamed road
861050822,861050820,12.7,Unnamed road
861050823,861050827,37.95,Unnamed road
861050823,861050822,24.81,Unnamed road
7624623493,7624623494,67.64,Unnamed road
7624623493,7624623492,4.85,Unnamed road
1501169609,249603982,8.89,Unnamed road
12899155915,11883118746,3.35,Unnamed road
12899155915,5435644322,5.99,Unnamed road
12899155916,5435644322,7.5,Unnamed road
12899155916,11883118745,4.02,Unnamed road
12899155917,11883118745,3.71,Unnamed road
12899155917,3050968266,4.36,Unnamed road
12899155918,10617138367,1.65,Unnamed road
12899155918,3050968266,3.23,Unnamed road
7624623494,8719390519,4.0,Unnamed road
7624623494,7624623493,67.64,Unnamed road
861050832,861050834,22.96,Unnamed road
861050832,861050830,38.61,Unnamed road
861050830,861050832,38.61,Unnamed road
861050830,861050828,19.86,Unnamed road
844136402,2632545854,4.26,Unnamed road
844136402,249604786,67.33,Unnamed road
844136402,9868331847,120.24,Unnamed road
844136402,5460144090,6.58,Unnamed road
861050834,9868380697,8.33,Unnamed road
861050834,861050832,22.96,Unnamed road
861050836,2629957835,15.18,Kasteelpark Arenberg
861050836,7624614482,14.82,Kasteelpark Arenberg
861050836,9868380697,19.7,Unnamed road
861050836,7624630993,105.1,Kasteelpark Arenberg
5460144085,1121887284,30.85,Kardinaal Mercierlaan
5460144085,2697419973,4.21,Unnamed road
5460144086,2697419989,5.23,Unnamed road
5460144086,5460144085,122.58,Kardinaal Mercierlaan
5460144087,8719296102,5.21,Unnamed road
5460144087,5460144086,54.39,Kardinaal Mercierlaan
5460144087,5760321052,6.58,Unnamed road
5460144088,2697420036,4.98,Unnamed road
5460144088,9868288478,81.42,Kardinaal Mercierlaan
5460144089,1117517014,4.99,Unnamed road
5460144089,9868197243,4.65,Kardinaal Mercierlaan
5460144090,5460144089,27.77,Kardinaal Mercierlaan
5460144090,844136402,6.58,Unnamed road
5460144091,9867469588,22.39,Kardinaal Mercierlaan
5460144092,13447728721,2.63,Unnamed road
5460144092,8719296101,5.43,Dreefstraat
5460144092,5460144091,10.91,Kardinaal Mercierlaan
844136411,924104913,25.37,Unnamed road
844136411,8719371414,9.68,Unnamed road
844136411,844136409,11.28,Unnamed road
844136409,8719390518,11.11,Unnamed road
844136409,844136411,11.28,Unnamed road
844136409,844137571,67.75,Unnamed road
5460144095,5437074365,4.52,Dreefstraat
5460144095,9866029986,12.26,Dreefstraat
1501169633,1501169652,8.16,Unnamed road
1501169633,1501169570,20.32,Unnamed road
5460144101,2632545926,7.1,Unnamed road
5460144101,5460144092,35.71,Kardinaal Mercierlaan
5460144102,11836904402,9.35,Unnamed road
5460144102,5460144101,52.39,Kardinaal Mercierlaan
5460144104,5460144329,80.62,Kardinaal Mercierlaan
5460144104,11863011401,2.35,Unnamed road
5460144104,5460144105,7.57,Unnamed road
5460144105,2632545926,191.56,Unnamed road
5460144105,1108205880,15.01,Unnamed road
5460144105,5460144104,7.57,Unnamed road
5460144106,5460144114,5.21,Unnamed road
5460144106,5460144107,5.16,Kardinaal Mercierlaan
5460144107,5460144104,3.76,Kardinaal Mercierlaan
919724008,13251493968,19.4,Jozef Eerdekensstraat
919724008,13251493972,1.84,Unnamed road
5460144111,13135941192,0.66,Unnamed road
5460144111,5460144114,11.46,Unnamed road
5460144111,11836939473,2.77,Unnamed road
5460144112,5460144113,6.42,Unnamed road
5460144112,13135941192,1.97,Unnamed road
5460144112,11863011441,4.71,Unnamed road
5460144112,11863011442,3.19,Unnamed road
5460144113,5460144112,6.42,Unnamed road
5460144113,1196770302,8.37,Naamsesteenweg
5460144113,5460144115,6.93,Naamsesteenweg
5460144114,5460144111,11.46,Unnamed road
5460144114,5460144106,5.21,Unnamed road
5460144115,5460144116,8.1,Naamsesteenweg
5460144115,11863011397,6.32,Unnamed road
5460144115,11863011396,6.02,Unnamed road
5460144115,5460144113,6.93,Naamsesteenweg
5460144116,11862904189,6.51,Unnamed road
5460144116,5460144115,8.1,Naamsesteenweg
5460144116,5543948006,16.14,Naamsesteenweg
5435850741,1196770302,6.73,Unnamed road
5435850741,1121825877,23.14,Unnamed road
5435850741,11862904187,40.75,Unnamed road
5435850741,11863011397,15.18,Unnamed road
5435850740,7809966436,13.67,Naamsesteenweg
5435850740,8883557168,9.38,Unnamed road
844136438,2632545865,20.85,Unnamed road
844136438,844136437,23.96,Unnamed road
844136437,844136438,23.96,Unnamed road
844136437,2632545878,24.43,Unnamed road
1501169657,1501169654,2.53,Unnamed road
1501169657,5440601049,10.31,Unnamed road
1501169657,1501169652,8.53,Unnamed road
5435850746,615402878,8.35,Erasme Ruelensvest
5435850746,10617138373,5.35,Unnamed road
5435850746,10617138369,24.38,Unnamed road
1501169654,249603982,13.09,Unnamed road
1501169654,1501169657,2.53,Unnamed road
1501169654,1501169655,4.93,Unnamed road
13135966204,1108222501,2.13,Erasme Ruelensvest
13135966205,3066490987,6.91,Erasme Ruelensvest
13135966205,615402878,1.66,Erasme Ruelensvest
8507715582,1088372885,2.2,Unnamed road
8507715582,8507715603,1.81,Unnamed road
8507715582,1088372815,14.52,Unnamed road
8507715583,8506448805,4.08,Unnamed road
8507715583,8506448806,4.16,Unnamed road
